0;0;0;0;land;false;unknown;0
1;183;214;241;land;false;plains;1
2;199;193;245;land;false;plains;1
3;217;215;234;land;false;plains;1
4;178;186;187;land;false;plains;1
5;246;77;244;land;false;plains;1
6;249;181;153;land;false;plains;1
7;128;248;172;land;false;plains;1
8;250;62;200;land;false;plains;1
9;245;100;235;land;false;plains;1
10;179;145;204;land;false;plains;1
11;239;253;159;land;false;plains;1
12;250;237;205;land;false;plains;1
13;172;252;194;land;false;plains;1
14;211;185;181;land;false;plains;1
15;166;155;180;land;false;plains;1
16;208;205;156;land;false;plains;1
17;201;208;231;land;false;plains;1
18;246;178;95;land;false;plains;1
19;235;100;228;land;false;plains;1
20;208;222;132;land;false;plains;1
21;246;187;204;land;false;plains;1
22;171;198;235;land;false;plains;1
23;219;248;56;land;false;plains;1
24;204;135;179;land;false;plains;1
25;206;63;239;land;false;plains;1
26;215;239;134;land;false;plains;1
27;222;247;122;land;false;plains;1
28;194;245;210;land;false;plains;1
29;142;224;198;land;false;plains;1
30;245;226;201;land;false;plains;1
31;221;238;82;land;false;plains;1
32;90;226;252;land;false;plains;1
33;214;183;153;land;false;plains;1
34;80;185;251;land;false;plains;1
35;112;246;184;land;false;plains;1
36;165;201;254;land;false;plains;1
37;234;122;218;land;false;plains;1
38;235;193;198;land;false;plains;1
39;96;245;171;land;false;plains;1
40;253;159;214;land;false;plains;1
41;186;199;239;land;false;plains;1
42;173;248;96;land;false;plains;1
43;138;144;247;land;false;plains;1
44;230;235;102;land;false;plains;1
45;189;223;123;land;false;plains;1
46;230;200;102;land;false;plains;1
47;204;178;226;land;false;plains;1
48;235;190;151;land;false;plains;1
49;249;210;60;land;false;plains;1
50;247;197;234;land;false;plains;1
51;161;239;193;land;false;plains;1
52;176;178;212;land;false;plains;1
53;122;228;213;land;false;plains;1
54;190;99;227;land;false;plains;1
55;192;195;137;land;false;plains;1
56;217;107;188;land;false;plains;1
57;88;216;249;land;false;plains;1
58;169;175;190;land;false;plains;1
59;147;180;233;land;false;plains;1
60;196;160;215;land;false;plains;1
61;156;226;123;land;false;plains;1
62;190;128;196;land;false;plains;1
63;210;226;108;land;false;plains;1
64;126;212;252;land;false;plains;1
65;217;241;93;land;false;plains;1
66;125;233;234;land;false;plains;1
67;238;211;91;land;false;plains;1
68;94;213;210;land;false;plains;1
69;227;157;120;land;false;plains;1
70;242;197;164;land;false;plains;1
71;234;229;253;land;false;plains;1
72;239;163;197;land;false;plains;1
73;227;184;236;land;false;plains;1
74;197;203;223;land;false;plains;1
75;210;166;183;land;false;plains;1
76;231;247;237;land;false;plains;1
77;235;142;190;land;false;plains;1
78;220;203;200;land;false;plains;1
79;157;243;193;land;false;plains;1
80;89;252;249;land;false;plains;1
81;248;230;82;land;false;plains;1
82;118;194;241;land;false;plains;1
83;232;232;136;land;false;plains;1
84;81;240;250;land;false;plains;1
85;232;192;81;land;false;plains;1
86;229;204;124;land;false;plains;1
87;155;148;242;land;false;plains;1
88;156;100;250;land;false;plains;1
89;232;125;179;land;false;plains;1
90;233;226;148;land;false;plains;1
91;218;209;152;land;false;plains;1
92;151;232;186;land;false;plains;1
93;162;250;159;land;false;plains;1
94;228;161;195;land;false;plains;1
95;188;245;162;land;false;plains;1
96;231;120;248;land;false;plains;1
97;174;210;171;land;false;plains;1
98;214;187;199;land;false;plains;1
99;246;84;243;land;false;plains;1
100;129;243;222;land;false;plains;1
101;201;219;140;land;false;plains;1
102;124;222;253;land;false;plains;1
103;166;133;205;land;false;plains;1
104;142;243;133;land;false;plains;1
105;216;106;229;land;false;plains;1
106;203;243;177;land;false;plains;1
107;161;179;188;land;false;plains;1
108;204;191;119;land;false;plains;1
109;99;205;252;land;false;plains;1
110;192;227;103;land;false;plains;1
111;251;58;249;land;false;plains;1
112;248;184;125;land;false;plains;1
113;208;231;147;land;false;plains;1
114;211;85;225;land;false;plains;1
115;144;221;235;land;false;plains;1
116;109;195;211;land;false;plains;1
117;236;233;141;land;false;plains;1
118;247;165;187;land;false;plains;1
119;219;190;192;land;false;plains;1
120;248;185;232;land;false;plains;1
121;168;155;232;land;false;plains;1
122;181;111;235;land;false;plains;1
123;253;58;246;land;false;plains;1
124;120;197;227;land;false;plains;1
125;106;229;186;land;false;plains;1
126;244;241;151;land;false;plains;1
127;238;237;244;land;false;plains;1
128;243;64;234;land;false;plains;1
129;225;61;239;land;false;plains;1
130;207;192;163;land;false;plains;1
131;250;227;190;land;false;plains;1
132;236;63;224;land;false;plains;1
133;206;240;154;land;false;plains;1
134;154;251;164;land;false;plains;1
135;232;121;248;land;false;plains;1
136;237;163;189;land;false;plains;1
137;74;217;232;land;false;plains;1
138;172;172;189;land;false;plains;1
139;225;110;221;land;false;plains;1
140;239;172;223;land;false;plains;1
141;149;180;236;land;false;plains;1
142;207;173;213;land;false;plains;1
143;185;224;153;land;false;plains;1
144;86;202;252;land;false;plains;1
145;229;179;232;land;false;plains;1
146;223;90;219;land;false;plains;1
147;233;175;106;land;false;plains;1
148;179;176;219;land;false;plains;1
149;157;161;215;land;false;plains;1
150;184;196;150;land;false;plains;1
151;179;199;163;land;false;plains;1
152;199;126;253;land;false;plains;1
153;217;237;249;land;false;plains;1
154;219;238;188;land;false;plains;1
155;118;182;201;land;false;plains;1
156;222;249;234;land;false;plains;1
157;223;54;246;land;false;plains;1
158;230;175;105;land;false;plains;1
159;206;215;160;land;false;plains;1
160;83;236;250;land;false;plains;1
161;174;161;236;land;false;plains;1
162;206;185;177;land;false;plains;1
163;244;223;127;land;false;plains;1
164;192;197;209;land;false;plains;1
165;248;194;190;land;false;plains;1
166;166;157;224;land;false;plains;1
167;154;219;140;land;false;plains;1
168;239;192;179;land;false;plains;1
169;240;165;109;land;false;plains;1
170;250;206;125;land;false;plains;1
171;136;230;250;land;false;plains;1
172;247;238;174;land;false;plains;1
173;201;65;252;land;false;plains;1
174;247;240;142;land;false;plains;1
175;251;179;181;land;false;plains;1
176;104;217;185;land;false;plains;1
177;199;241;130;land;false;plains;1
178;112;214;233;land;false;plains;1
179;216;236;81;land;false;plains;1
180;193;161;164;land;false;plains;1
181;218;242;175;land;false;plains;1
182;241;203;182;land;false;plains;1
183;158;154;196;land;false;plains;1
184;139;173;214;land;false;plains;1
185;233;181;135;land;false;plains;1
186;240;72;231;land;false;plains;1
187;216;233;190;land;false;plains;1
188;199;123;224;land;false;plains;1
189;163;117;229;land;false;plains;1
190;246;184;224;land;false;plains;1
191;208;129;247;land;false;plains;1
192;210;220;160;land;false;plains;1
193;231;192;216;land;false;plains;1
194;85;234;243;land;false;plains;1
195;231;234;67;land;false;plains;1
196;134;248;135;land;false;plains;1
197;236;151;140;land;false;plains;1
198;91;189;221;land;false;plains;1
199;247;153;121;land;false;plains;1
200;235;101;182;land;false;plains;1
201;127;235;230;land;false;plains;1
202;229;233;180;land;false;plains;1
203;154;155;202;land;false;plains;1
204;159;215;152;land;false;plains;1
205;248;45;217;land;false;plains;1
206;245;34;234;land;false;plains;1
207;251;96;161;land;false;plains;1
208;184;186;213;land;false;plains;1
209;133;244;247;land;false;plains;1
210;195;220;143;land;false;plains;1
211;234;166;225;land;false;plains;1
212;210;222;153;land;false;plains;1
213;183;196;213;land;false;plains;1
214;218;164;162;land;false;plains;1
215;199;234;79;land;false;plains;1
216;225;245;158;land;false;plains;1
217;204;211;177;land;false;plains;1
218;197;149;239;land;false;plains;1
219;238;198;75;land;false;plains;1
220;207;62;249;land;false;plains;1
221;194;64;251;land;false;plains;1
222;208;137;174;land;false;plains;1
223;245;229;124;land;false;plains;1
224;199;161;147;land;false;plains;1
225;44;238;239;land;false;plains;1
226;199;234;77;land;false;plains;1
227;253;147;103;land;false;plains;1
228;237;41;231;land;false;plains;1
229;103;186;213;land;false;plains;1
230;214;133;250;land;false;plains;1
231;197;69;237;land;false;plains;1
232;208;144;156;land;false;plains;1
233;246;214;85;land;false;plains;1
234;136;156;224;land;false;plains;1
235;182;168;239;land;false;plains;1
236;243;242;91;land;false;plains;1
237;71;254;243;land;false;plains;1
238;180;226;157;land;false;plains;1
239;141;239;229;land;false;plains;1
240;191;220;237;land;false;plains;1
241;225;226;153;land;false;plains;1
242;235;55;223;land;false;plains;1
243;240;191;201;land;false;plains;1
244;250;244;245;land;false;plains;1
245;167;230;214;land;false;plains;1
246;178;229;111;land;false;plains;1
247;117;253;223;land;false;plains;1
248;145;182;211;land;false;plains;1
249;158;249;181;land;false;plains;1
250;194;97;254;land;false;plains;1
251;156;208;194;land;false;plains;1
252;68;254;252;land;false;plains;1
253;242;163;174;land;false;plains;1
254;115;156;232;land;false;plains;1
255;55;240;236;land;false;plains;1
256;232;231;116;land;false;plains;1
257;236;132;145;land;false;plains;1
258;174;196;219;land;false;plains;1
259;170;157;234;land;false;plains;1
260;95;233;197;land;false;plains;1
261;234;146;228;land;false;plains;1
262;34;251;254;land;false;plains;1
263;253;215;246;land;false;plains;1
264;150;238;232;land;false;plains;1
265;179;192;139;land;false;plains;1
266;226;221;200;land;false;plains;1
267;207;173;182;land;false;plains;1
268;190;220;135;land;false;plains;1
269;145;157;246;land;false;plains;1
270;164;219;126;land;false;plains;1
271;248;254;193;land;false;plains;1
272;230;46;227;land;false;plains;1
273;177;175;185;land;false;plains;1
274;191;129;233;land;false;plains;1
275;253;246;197;land;false;plains;1
276;240;158;212;land;false;plains;1
277;222;110;182;land;false;plains;1
278;215;180;117;land;false;plains;1
279;243;53;238;land;false;plains;1
280;251;236;118;land;false;plains;1
281;239;115;180;land;false;plains;1
282;74;245;182;land;false;plains;1
283;246;138;190;land;false;plains;1
284;104;212;212;land;false;plains;1
285;173;191;246;land;false;plains;1
286;159;221;198;land;false;plains;1
287;222;201;99;land;false;plains;1
288;227;203;111;land;false;plains;1
289;252;101;187;land;false;plains;1
290;205;219;160;land;false;plains;1
291;144;206;204;land;false;plains;1
292;171;253;159;land;false;plains;1
293;163;247;150;land;false;plains;1
294;248;209;52;land;false;plains;1
295;244;174;217;land;false;plains;1
296;183;238;190;land;false;plains;1
297;236;170;243;land;false;plains;1
298;184;247;206;land;false;plains;1
299;139;186;220;land;false;plains;1
300;253;215;63;land;false;plains;1
