0;0;0;0;land;false;unknown;0
1;214;241;112;land;false;plains;1
2;97;231;199;land;false;plains;1
3;246;77;244;land;false;plains;1
4;249;181;153;land;false;plains;1
5;128;248;172;land;false;plains;1
6;250;62;200;land;false;plains;1
7;245;100;235;land;false;plains;1
8;179;145;204;land;false;plains;1
9;239;253;159;land;false;plains;1
10;250;237;205;land;false;plains;1
11;172;252;194;land;false;plains;1
12;211;185;181;land;false;plains;1
13;166;155;180;land;false;plains;1
14;208;205;156;land;false;plains;1
15;201;208;231;land;false;plains;1
16;246;178;95;land;false;plains;1
17;235;100;228;land;false;plains;1
18;208;222;132;land;false;plains;1
19;246;187;204;land;false;plains;1
20;171;198;235;land;false;plains;1
21;219;248;56;land;false;plains;1
22;204;135;179;land;false;plains;1
23;206;63;239;land;false;plains;1
24;215;239;134;land;false;plains;1
25;222;247;122;land;false;plains;1
26;194;245;210;land;false;plains;1
27;142;224;198;land;false;plains;1
28;245;226;201;land;false;plains;1
29;221;238;82;land;false;plains;1
30;90;226;252;land;false;plains;1
31;214;183;153;land;false;plains;1
32;80;185;251;land;false;plains;1
33;112;246;184;land;false;plains;1
34;165;201;254;land;false;plains;1
35;234;122;218;land;false;plains;1
36;235;193;198;land;false;plains;1
37;96;245;171;land;false;plains;1
38;253;159;214;land;false;plains;1
39;186;199;239;land;false;plains;1
40;173;248;96;land;false;plains;1
41;138;144;247;land;false;plains;1
42;230;235;102;land;false;plains;1
43;189;223;123;land;false;plains;1
44;230;200;102;land;false;plains;1
45;204;178;226;land;false;plains;1
46;235;190;151;land;false;plains;1
47;222;174;109;land;false;plains;1
48;244;186;247;land;false;plains;1
49;239;193;80;land;false;plains;1
50;112;227;211;land;false;plains;1
51;176;178;212;land;false;plains;1
52;122;228;213;land;false;plains;1
53;190;99;227;land;false;plains;1
54;192;195;137;land;false;plains;1
55;217;107;188;land;false;plains;1
56;88;216;249;land;false;plains;1
57;169;175;190;land;false;plains;1
58;147;180;233;land;false;plains;1
59;196;160;215;land;false;plains;1
60;156;226;123;land;false;plains;1
61;190;128;196;land;false;plains;1
62;210;226;108;land;false;plains;1
63;126;212;252;land;false;plains;1
64;217;241;93;land;false;plains;1
65;125;233;234;land;false;plains;1
66;238;211;91;land;false;plains;1
67;94;213;210;land;false;plains;1
68;227;157;120;land;false;plains;1
69;242;197;164;land;false;plains;1
70;234;229;253;land;false;plains;1
71;239;163;197;land;false;plains;1
72;227;184;236;land;false;plains;1
73;197;203;223;land;false;plains;1
74;210;166;183;land;false;plains;1
75;231;247;237;land;false;plains;1
76;235;142;190;land;false;plains;1
77;220;203;200;land;false;plains;1
78;157;243;193;land;false;plains;1
79;89;252;249;land;false;plains;1
80;248;230;82;land;false;plains;1
81;118;194;241;land;false;plains;1
82;232;232;136;land;false;plains;1
83;81;240;250;land;false;plains;1
84;232;192;81;land;false;plains;1
85;229;204;124;land;false;plains;1
86;155;148;242;land;false;plains;1
87;156;100;250;land;false;plains;1
88;232;125;179;land;false;plains;1
89;233;226;148;land;false;plains;1
90;218;209;152;land;false;plains;1
91;151;232;186;land;false;plains;1
92;162;250;159;land;false;plains;1
93;228;161;195;land;false;plains;1
94;188;245;162;land;false;plains;1
95;231;120;248;land;false;plains;1
96;174;210;171;land;false;plains;1
97;214;187;199;land;false;plains;1
98;246;84;243;land;false;plains;1
99;129;243;222;land;false;plains;1
100;201;219;140;land;false;plains;1
101;124;222;253;land;false;plains;1
102;166;133;205;land;false;plains;1
103;142;243;133;land;false;plains;1
104;216;106;229;land;false;plains;1
105;203;243;177;land;false;plains;1
106;161;179;188;land;false;plains;1
107;204;191;119;land;false;plains;1
108;99;205;252;land;false;plains;1
109;192;227;103;land;false;plains;1
110;251;58;249;land;false;plains;1
111;248;184;125;land;false;plains;1
112;208;231;147;land;false;plains;1
113;211;85;225;land;false;plains;1
114;144;221;235;land;false;plains;1
115;109;195;211;land;false;plains;1
116;236;233;141;land;false;plains;1
117;247;165;187;land;false;plains;1
118;219;190;192;land;false;plains;1
119;248;185;232;land;false;plains;1
120;168;155;232;land;false;plains;1
121;181;111;235;land;false;plains;1
122;253;58;246;land;false;plains;1
123;120;197;227;land;false;plains;1
124;106;229;186;land;false;plains;1
125;244;241;151;land;false;plains;1
126;238;237;244;land;false;plains;1
127;243;64;234;land;false;plains;1
128;225;61;239;land;false;plains;1
129;207;192;163;land;false;plains;1
130;250;227;190;land;false;plains;1
131;236;63;224;land;false;plains;1
132;206;240;154;land;false;plains;1
133;154;251;164;land;false;plains;1
134;232;121;248;land;false;plains;1
135;237;163;189;land;false;plains;1
136;74;217;232;land;false;plains;1
137;172;172;189;land;false;plains;1
138;225;110;221;land;false;plains;1
139;239;172;223;land;false;plains;1
140;149;180;236;land;false;plains;1
141;207;173;213;land;false;plains;1
142;185;224;153;land;false;plains;1
143;86;202;252;land;false;plains;1
144;229;179;232;land;false;plains;1
145;223;90;219;land;false;plains;1
146;233;175;106;land;false;plains;1
147;179;176;219;land;false;plains;1
148;157;161;215;land;false;plains;1
149;184;196;150;land;false;plains;1
150;179;199;163;land;false;plains;1
151;199;126;253;land;false;plains;1
152;217;237;249;land;false;plains;1
153;219;238;188;land;false;plains;1
154;118;182;201;land;false;plains;1
155;222;249;234;land;false;plains;1
156;223;54;246;land;false;plains;1
157;230;175;105;land;false;plains;1
158;206;215;160;land;false;plains;1
159;83;236;250;land;false;plains;1
160;174;161;236;land;false;plains;1
161;206;185;177;land;false;plains;1
162;244;223;127;land;false;plains;1
163;192;197;209;land;false;plains;1
164;248;194;190;land;false;plains;1
165;166;157;224;land;false;plains;1
166;154;219;140;land;false;plains;1
167;239;192;179;land;false;plains;1
168;240;165;109;land;false;plains;1
169;250;206;125;land;false;plains;1
170;136;230;250;land;false;plains;1
171;247;238;174;land;false;plains;1
172;201;65;252;land;false;plains;1
173;247;240;142;land;false;plains;1
174;251;179;181;land;false;plains;1
175;104;217;185;land;false;plains;1
176;199;241;130;land;false;plains;1
177;112;214;233;land;false;plains;1
178;216;236;81;land;false;plains;1
179;193;161;164;land;false;plains;1
180;218;242;175;land;false;plains;1
181;241;203;182;land;false;plains;1
182;158;154;196;land;false;plains;1
183;139;173;214;land;false;plains;1
184;233;181;135;land;false;plains;1
185;240;72;231;land;false;plains;1
186;216;233;190;land;false;plains;1
187;199;123;224;land;false;plains;1
188;163;117;229;land;false;plains;1
189;246;184;224;land;false;plains;1
190;208;129;247;land;false;plains;1
191;210;220;160;land;false;plains;1
192;231;192;216;land;false;plains;1
193;85;234;243;land;false;plains;1
194;231;234;67;land;false;plains;1
195;134;248;135;land;false;plains;1
196;236;151;140;land;false;plains;1
197;91;189;221;land;false;plains;1
198;247;153;121;land;false;plains;1
199;235;101;182;land;false;plains;1
200;127;235;230;land;false;plains;1
201;229;233;180;land;false;plains;1
202;154;155;202;land;false;plains;1
203;159;215;152;land;false;plains;1
204;248;45;217;land;false;plains;1
205;245;34;234;land;false;plains;1
206;251;96;161;land;false;plains;1
207;184;186;213;land;false;plains;1
208;133;244;247;land;false;plains;1
209;195;220;143;land;false;plains;1
210;234;166;225;land;false;plains;1
211;210;222;153;land;false;plains;1
212;183;196;213;land;false;plains;1
213;218;164;162;land;false;plains;1
214;199;234;79;land;false;plains;1
215;225;245;158;land;false;plains;1
216;204;211;177;land;false;plains;1
217;197;149;239;land;false;plains;1
218;238;198;75;land;false;plains;1
219;207;62;249;land;false;plains;1
220;194;64;251;land;false;plains;1
221;118;226;181;land;false;plains;1
222;222;208;137;land;false;plains;1
223;245;75;201;land;false;plains;1
224;82;220;245;land;false;plains;1
225;243;209;63;land;false;plains;1
226;199;161;147;land;false;plains;1
227;44;238;239;land;false;plains;1
228;199;234;77;land;false;plains;1
229;253;147;103;land;false;plains;1
230;237;41;231;land;false;plains;1
231;103;186;213;land;false;plains;1
232;214;133;250;land;false;plains;1
233;197;69;237;land;false;plains;1
234;208;144;156;land;false;plains;1
235;246;214;85;land;false;plains;1
236;136;156;224;land;false;plains;1
237;182;168;239;land;false;plains;1
238;243;242;91;land;false;plains;1
239;71;254;243;land;false;plains;1
240;180;226;157;land;false;plains;1
241;141;239;229;land;false;plains;1
242;191;220;237;land;false;plains;1
243;225;226;153;land;false;plains;1
244;235;55;223;land;false;plains;1
245;240;191;201;land;false;plains;1
246;250;244;245;land;false;plains;1
247;167;230;214;land;false;plains;1
248;178;229;111;land;false;plains;1
249;117;253;223;land;false;plains;1
250;145;182;211;land;false;plains;1
251;249;181;133;land;false;plains;1
252;237;194;97;land;false;plains;1
253;68;254;252;land;false;plains;1
254;242;163;174;land;false;plains;1
255;115;156;232;land;false;plains;1
256;55;240;236;land;false;plains;1
257;232;231;116;land;false;plains;1
258;236;132;145;land;false;plains;1
259;174;196;219;land;false;plains;1
260;170;157;234;land;false;plains;1
261;95;233;197;land;false;plains;1
262;234;146;228;land;false;plains;1
263;34;251;254;land;false;plains;1
264;253;215;246;land;false;plains;1
265;150;238;232;land;false;plains;1
266;179;192;139;land;false;plains;1
267;226;221;200;land;false;plains;1
268;236;237;207;land;false;plains;1
269;244;190;220;land;false;plains;1
270;159;239;118;land;false;plains;1
271;157;246;129;land;false;plains;1
272;195;164;219;land;false;plains;1
273;248;254;193;land;false;plains;1
274;230;46;227;land;false;plains;1
275;191;129;233;land;false;plains;1
276;253;246;197;land;false;plains;1
277;240;158;212;land;false;plains;1
278;222;110;182;land;false;plains;1
279;215;180;117;land;false;plains;1
280;243;53;238;land;false;plains;1
281;251;236;118;land;false;plains;1
282;239;115;180;land;false;plains;1
283;74;245;182;land;false;plains;1
284;246;138;190;land;false;plains;1
285;104;212;212;land;false;plains;1
286;173;191;246;land;false;plains;1
287;159;221;198;land;false;plains;1
288;222;201;99;land;false;plains;1
289;227;203;111;land;false;plains;1
290;252;101;187;land;false;plains;1
291;205;219;160;land;false;plains;1
292;144;206;204;land;false;plains;1
293;171;253;159;land;false;plains;1
294;163;247;150;land;false;plains;1
295;248;209;52;land;false;plains;1
296;244;174;217;land;false;plains;1
297;221;158;183;land;false;plains;1
298;236;170;243;land;false;plains;1
299;184;247;206;land;false;plains;1
300;139;186;220;land;false;plains;1
301;253;215;63;land;false;plains;1
302;236;177;105;land;false;plains;1
303;253;242;158;land;false;plains;1
304;145;147;222;land;false;plains;1
305;144;169;202;land;false;plains;1
306;139;221;221;land;false;plains;1
307;103;252;253;land;false;plains;1
308;202;100;241;land;false;plains;1
309;138;201;236;land;false;plains;1
310;221;224;118;land;false;plains;1
311;244;87;251;land;false;plains;1
312;115;191;231;land;false;plains;1
313;178;213;128;land;false;plains;1
314;167;178;196;land;false;plains;1
315;212;65;243;land;false;plains;1
316;251;89;177;land;false;plains;1
317;234;206;142;land;false;plains;1
318;241;153;184;land;false;plains;1
319;216;101;191;land;false;plains;1
320;251;221;29;land;false;plains;1
321;203;200;122;land;false;plains;1
322;245;135;130;land;false;plains;1
323;217;150;214;land;false;plains;1
324;146;214;216;land;false;plains;1
325;238;123;191;land;false;plains;1
326;250;223;235;land;false;plains;1
327;248;230;28;land;false;plains;1
328;71;244;211;land;false;plains;1
329;185;206;223;land;false;plains;1
330;224;168;239;land;false;plains;1
331;201;215;93;land;false;plains;1
332;227;160;121;land;false;plains;1
333;253;211;221;land;false;plains;1
334;147;185;205;land;false;plains;1
335;219;114;242;land;false;plains;1
336;205;165;252;land;false;plains;1
337;234;205;196;land;false;plains;1
338;187;228;129;land;false;plains;1
339;84;240;240;land;false;plains;1
340;231;168;113;land;false;plains;1
341;157;221;127;land;false;plains;1
342;205;147;249;land;false;plains;1
343;232;161;244;land;false;plains;1
344;180;196;176;land;false;plains;1
345;127;145;229;land;false;plains;1
346;248;150;221;land;false;plains;1
347;154;246;166;land;false;plains;1
348;108;210;224;land;false;plains;1
349;94;246;245;land;false;plains;1
350;112;248;147;land;false;plains;1
351;141;249;164;land;false;plains;1
352;139;191;214;land;false;plains;1
353;198;245;92;land;false;plains;1
354;82;196;247;land;false;plains;1
355;218;225;148;land;false;plains;1
356;236;209;129;land;false;plains;1
357;185;74;247;land;false;plains;1
358;214;199;103;land;false;plains;1
359;243;185;111;land;false;plains;1
360;233;129;153;land;false;plains;1
361;111;252;234;land;false;plains;1
362;239;180;133;land;false;plains;1
363;114;243;248;land;false;plains;1
364;218;139;231;land;false;plains;1
365;254;210;149;land;false;plains;1
366;135;236;254;land;false;plains;1
367;198;211;123;land;false;plains;1
368;126;242;136;land;false;plains;1
369;156;150;244;land;false;plains;1
370;85;246;228;land;false;plains;1
371;76;233;212;land;false;plains;1
372;185;198;198;land;false;plains;1
373;229;200;171;land;false;plains;1
374;196;233;170;land;false;plains;1
375;162;249;152;land;false;plains;1
376;119;208;209;land;false;plains;1
377;125;253;222;land;false;plains;1
378;217;185;194;land;false;plains;1
379;200;94;244;land;false;plains;1
380;195;210;239;land;false;plains;1
381;231;53;252;land;false;plains;1
382;188;167;148;land;false;plains;1
383;139;198;183;land;false;plains;1
384;226;62;242;land;false;plains;1
385;228;168;144;land;false;plains;1
386;251;201;175;land;false;plains;1
387;202;107;245;land;false;plains;1
388;219;219;111;land;false;plains;1
389;207;227;96;land;false;plains;1
390;178;225;102;land;false;plains;1
391;187;253;123;land;false;plains;1
392;207;231;65;land;false;plains;1
393;144;185;175;land;false;plains;1
394;237;160;105;land;false;plains;1
395;130;207;171;land;false;plains;1
396;247;203;110;land;false;plains;1
397;130;253;252;land;false;plains;1
398;170;194;165;land;false;plains;1
399;209;247;106;land;false;plains;1
400;159;237;181;land;false;plains;1
401;96;211;247;land;false;plains;1
402;243;143;152;land;false;plains;1
403;122;244;206;land;false;plains;1
404;97;246;180;land;false;plains;1
405;224;231;122;land;false;plains;1
406;94;241;240;land;false;plains;1
407;152;176;207;land;false;plains;1
408;214;106;195;land;false;plains;1
409;223;135;229;land;false;plains;1
410;171;117;232;land;false;plains;1
411;107;248;226;land;false;plains;1
412;187;215;163;land;false;plains;1
413;216;151;209;land;false;plains;1
414;223;97;236;land;false;plains;1
415;235;232;157;land;false;plains;1
416;201;166;170;land;false;plains;1
417;134;166;209;land;false;plains;1
418;191;193;221;land;false;plains;1
419;227;248;205;land;false;plains;1
420;205;180;122;land;false;plains;1
421;253;245;239;land;false;plains;1
422;202;170;253;land;false;plains;1
423;182;162;174;land;false;plains;1
424;227;244;168;land;false;plains;1
425;110;233;194;land;false;plains;1
426;185;161;218;land;false;plains;1
427;200;244;182;land;false;plains;1
428;235;172;123;land;false;plains;1
429;252;166;173;land;false;plains;1
430;230;103;231;land;false;plains;1
431;241;246;163;land;false;plains;1
432;187;157;216;land;false;plains;1
433;211;155;170;land;false;plains;1
434;159;178;224;land;false;plains;1
435;236;192;217;land;false;plains;1
436;156;198;173;land;false;plains;1
437;205;109;202;land;false;plains;1
438;89;202;234;land;false;plains;1
439;206;175;234;land;false;plains;1
440;72;220;218;land;false;plains;1
441;179;167;250;land;false;plains;1
442;238;200;216;land;false;plains;1
443;174;215;154;land;false;plains;1
444;190;187;239;land;false;plains;1
445;225;98;198;land;false;plains;1
446;211;188;202;land;false;plains;1
447;125;233;150;land;false;plains;1
448;239;128;198;land;false;plains;1
449;221;140;176;land;false;plains;1
450;242;215;241;land;false;plains;1
451;111;237;164;land;false;plains;1
452;136;185;236;land;false;plains;1
453;182;227;171;land;false;plains;1
454;222;219;186;land;false;plains;1
455;231;164;236;land;false;plains;1
456;178;171;222;land;false;plains;1
457;207;171;175;land;false;plains;1
458;193;136;185;land;false;plains;1
459;211;181;115;land;false;plains;1
460;125;205;252;land;false;plains;1
461;190;248;202;land;false;plains;1
462;200;188;199;land;false;plains;1
463;177;175;246;land;false;plains;1
464;28;254;248;land;false;plains;1
465;250;237;193;land;false;plains;1
466;243;240;156;land;false;plains;1
467;163;200;176;land;false;plains;1
468;212;242;150;land;false;plains;1
469;215;235;133;land;false;plains;1
470;131;225;223;land;false;plains;1
471;148;186;188;land;false;plains;1
472;235;140;133;land;false;plains;1
473;237;47;233;land;false;plains;1
474;247;195;237;land;false;plains;1
475;213;179;138;land;false;plains;1
476;108;218;179;land;false;plains;1
477;212;220;71;land;false;plains;1
478;134;205;209;land;false;plains;1
479;237;187;152;land;false;plains;1
480;229;172;238;land;false;plains;1
481;229;250;158;land;false;plains;1
482;221;162;195;land;false;plains;1
483;249;208;175;land;false;plains;1
484;72;232;223;land;false;plains;1
485;251;153;124;land;false;plains;1
486;221;251;173;land;false;plains;1
487;151;220;209;land;false;plains;1
488;208;181;113;land;false;plains;1
489;163;216;237;land;false;plains;1
490;185;159;237;land;false;plains;1
491;252;194;65;land;false;plains;1
492;211;78;246;land;false;plains;1
493;184;204;158;land;false;plains;1
494;186;247;235;land;false;plains;1
495;163;144;242;land;false;plains;1
496;241;245;21;land;false;plains;1
497;143;205;158;land;false;plains;1
498;214;169;252;land;false;plains;1
499;162;165;215;land;false;plains;1
500;204;175;254;land;false;plains;1
501;185;190;137;land;false;plains;1
502;159;239;190;land;false;plains;1
503;200;211;253;land;false;plains;1
504;162;248;97;land;false;plains;1
505;171;249;93;land;false;plains;1
506;241;102;203;land;false;plains;1
507;223;84;222;land;false;plains;1
508;42;247;217;land;false;plains;1
509;248;136;135;land;false;plains;1
510;249;202;189;land;false;plains;1
511;181;185;173;land;false;plains;1
512;75;215;231;land;false;plains;1
513;84;217;243;land;false;plains;1
514;189;130;237;land;false;plains;1
515;253;109;150;land;false;plains;1
516;246;175;159;land;false;plains;1
517;202;245;116;land;false;plains;1
518;180;230;150;land;false;plains;1
519;246;198;99;land;false;plains;1
520;229;233;145;land;false;plains;1
521;229;229;133;land;false;plains;1
522;176;198;246;land;false;plains;1
523;186;127;246;land;false;plains;1
524;233;224;132;land;false;plains;1
525;44;233;250;land;false;plains;1
526;145;232;156;land;false;plains;1
527;213;253;124;land;false;plains;1
528;249;226;235;land;false;plains;1
529;241;118;223;land;false;plains;1
530;116;220;189;land;false;plains;1
531;187;148;219;land;false;plains;1
532;190;108;203;land;false;plains;1
533;151;226;189;land;false;plains;1
534;126;204;213;land;false;plains;1
535;95;227;240;land;false;plains;1
536;139;254;244;land;false;plains;1
537;172;215;150;land;false;plains;1
538;214;117;186;land;false;plains;1
539;225;242;101;land;false;plains;1
540;168;241;143;land;false;plains;1
541;195;127;247;land;false;plains;1
542;70;222;241;land;false;plains;1
543;243;232;253;land;false;plains;1
